student_id,student_name,student_email,department,programme,phone_number,status,created_at
STU3239,Student 3239,stu3239@student.aura-student-risk.com,Business,Business,+60121000516,active,2026-06-11 19:14:24
STU2125,Student 2125,stu2125@student.aura-student-risk.com,Engineering,Engineering,+60121000517,active,2026-06-11 19:14:24
STU8383,Student 8383,stu8383@student.aura-student-risk.com,Data Science,Data Science,+60121000518,active,2026-06-11 19:14:24
STU6622,Student 6622,stu6622@student.aura-student-risk.com,Computer Science,Computer Science,+60121000519,active,2026-06-11 19:14:24
STU3596,Student 3596,stu3596@student.aura-student-risk.com,Computer Science,Computer Science,+60121000520,active,2026-06-11 19:14:24
STU4399,Student 4399,stu4399@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000521,active,2026-06-11 19:14:24
STU3838,Student 3838,stu3838@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000522,active,2026-06-11 19:14:24
STU8795,Student 8795,stu8795@student.aura-student-risk.com,Data Science,Data Science,+60121000523,active,2026-06-11 19:14:24
STU6835,Student 6835,stu6835@student.aura-student-risk.com,Computer Science,Computer Science,+60121000524,active,2026-06-11 19:14:24
STU1254,Student 1254,stu1254@student.aura-student-risk.com,Computer Science,Computer Science,+60121000525,active,2026-06-11 19:14:24
STU3313,Student 3313,stu3313@student.aura-student-risk.com,Computer Science,Computer Science,+60121000526,active,2026-06-11 19:14:24
STU2459,Student 2459,stu2459@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000527,active,2026-06-11 19:14:24
STU6267,Student 6267,stu6267@student.aura-student-risk.com,Data Science,Data Science,+60121000528,active,2026-06-11 19:14:24
STU6177,Student 6177,stu6177@student.aura-student-risk.com,Engineering,Engineering,+60121000529,active,2026-06-11 19:14:24
STU1576,Student 1576,stu1576@student.aura-student-risk.com,Computer Science,Computer Science,+60121000530,active,2026-06-11 19:14:24
STU0796,Student 796,stu0796@student.aura-student-risk.com,Engineering,Engineering,+60121000531,active,2026-06-11 19:14:24
STU3483,Student 3483,stu3483@student.aura-student-risk.com,Engineering,Engineering,+60121000532,active,2026-06-11 19:14:24
STU7384,Student 7384,stu7384@student.aura-student-risk.com,Computer Science,Computer Science,+60121000533,active,2026-06-11 19:14:24
STU8147,Student 8147,stu8147@student.aura-student-risk.com,Engineering,Engineering,+60121000534,active,2026-06-11 19:14:24
STU2911,Student 2911,stu2911@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000535,active,2026-06-11 19:14:24
STU1122,Student 1122,stu1122@student.aura-student-risk.com,Business,Business,+60121000536,active,2026-06-11 19:14:24
STU2927,Student 2927,stu2927@student.aura-student-risk.com,Engineering,Engineering,+60121000537,active,2026-06-11 19:14:24
STU7389,Student 7389,stu7389@student.aura-student-risk.com,Business,Business,+60121000538,active,2026-06-11 19:14:24
STU2616,Student 2616,stu2616@student.aura-student-risk.com,Computer Science,Computer Science,+60121000539,active,2026-06-11 19:14:24
STU2026,Student 2026,stu2026@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000540,active,2026-06-11 19:14:24
STU4852,Student 4852,stu4852@student.aura-student-risk.com,Computer Science,Computer Science,+60121000541,active,2026-06-11 19:14:24
STU9101,Student 9101,stu9101@student.aura-student-risk.com,Computer Science,Computer Science,+60121000542,active,2026-06-11 19:14:24
STU7415,Student 7415,stu7415@student.aura-student-risk.com,Computer Science,Computer Science,+60121000543,active,2026-06-11 19:14:24
STU7400,Student 7400,stu7400@student.aura-student-risk.com,Computer Science,Computer Science,+60121000544,active,2026-06-11 19:14:24
STU5415,Student 5415,stu5415@student.aura-student-risk.com,Business,Business,+60121000545,active,2026-06-11 19:14:24
STU7397,Student 7397,stu7397@student.aura-student-risk.com,Data Science,Data Science,+60121000546,active,2026-06-11 19:14:24
STU4956,Student 4956,stu4956@student.aura-student-risk.com,Business,Business,+60121000547,active,2026-06-11 19:14:24
STU5460,Student 5460,stu5460@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000548,active,2026-06-11 19:14:24
STU3413,Student 3413,stu3413@student.aura-student-risk.com,Data Science,Data Science,+60121000549,active,2026-06-11 19:14:24
STU2255,Student 2255,stu2255@student.aura-student-risk.com,Computer Science,Computer Science,+60121000550,active,2026-06-11 19:14:24
STU8869,Student 8869,stu8869@student.aura-student-risk.com,Data Science,Data Science,+60121000551,active,2026-06-11 19:14:24
STU3873,Student 3873,stu3873@student.aura-student-risk.com,Computer Science,Computer Science,+60121000552,active,2026-06-11 19:14:24
STU5538,Student 5538,stu5538@student.aura-student-risk.com,Engineering,Engineering,+60121000553,active,2026-06-11 19:14:24
STU4920,Student 4920,stu4920@student.aura-student-risk.com,Engineering,Engineering,+60121000554,active,2026-06-11 19:14:24
STU8732,Student 8732,stu8732@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000555,active,2026-06-11 19:14:24
STU1795,Student 1795,stu1795@student.aura-student-risk.com,Computer Science,Computer Science,+60121000556,active,2026-06-11 19:14:24
STU0389,Student 389,stu0389@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000557,active,2026-06-11 19:14:24
STU3542,Student 3542,stu3542@student.aura-student-risk.com,Business,Business,+60121000558,active,2026-06-11 19:14:24
STU7729,Student 7729,stu7729@student.aura-student-risk.com,Data Science,Data Science,+60121000559,active,2026-06-11 19:14:24
STU6005,Student 6005,stu6005@student.aura-student-risk.com,Engineering,Engineering,+60121000560,active,2026-06-11 19:14:24
STU6952,Student 6952,stu6952@student.aura-student-risk.com,Engineering,Engineering,+60121000561,active,2026-06-11 19:14:24
STU8110,Student 8110,stu8110@student.aura-student-risk.com,Engineering,Engineering,+60121000562,active,2026-06-11 19:14:24
STU4774,Student 4774,stu4774@student.aura-student-risk.com,Business,Business,+60121000563,active,2026-06-11 19:14:24
STU1607,Student 1607,stu1607@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000564,active,2026-06-11 19:14:24
STU8135,Student 8135,stu8135@student.aura-student-risk.com,Business,Business,+60121000565,active,2026-06-11 19:14:24
STU7549,Student 7549,stu7549@student.aura-student-risk.com,Computer Science,Computer Science,+60121000566,active,2026-06-11 19:14:24
STU4732,Student 4732,stu4732@student.aura-student-risk.com,Business,Business,+60121000567,active,2026-06-11 19:14:24
STU8261,Student 8261,stu8261@student.aura-student-risk.com,Engineering,Engineering,+60121000568,active,2026-06-11 19:14:24
STU5027,Student 5027,stu5027@student.aura-student-risk.com,Computer Science,Computer Science,+60121000569,active,2026-06-11 19:14:24
STU4909,Student 4909,stu4909@student.aura-student-risk.com,Data Science,Data Science,+60121000570,active,2026-06-11 19:14:24
STU6150,Student 6150,stu6150@student.aura-student-risk.com,Business,Business,+60121000571,active,2026-06-11 19:14:24
STU7377,Student 7377,stu7377@student.aura-student-risk.com,Data Science,Data Science,+60121000572,active,2026-06-11 19:14:24
STU3993,Student 3993,stu3993@student.aura-student-risk.com,Computer Science,Computer Science,+60121000573,active,2026-06-11 19:14:24
STU4576,Student 4576,stu4576@student.aura-student-risk.com,Data Science,Data Science,+60121000574,active,2026-06-11 19:14:24
STU8518,Student 8518,stu8518@student.aura-student-risk.com,Data Science,Data Science,+60121000575,active,2026-06-11 19:14:24
STU2030,Student 2030,stu2030@student.aura-student-risk.com,Computer Science,Computer Science,+60121000576,active,2026-06-11 19:14:24
STU1618,Student 1618,stu1618@student.aura-student-risk.com,Business,Business,+60121000577,active,2026-06-11 19:14:24
STU4141,Student 4141,stu4141@student.aura-student-risk.com,Engineering,Engineering,+60121000578,active,2026-06-11 19:14:24
STU1651,Student 1651,stu1651@student.aura-student-risk.com,Business,Business,+60121000579,active,2026-06-11 19:14:24
STU4722,Student 4722,stu4722@student.aura-student-risk.com,Business,Business,+60121000580,active,2026-06-11 19:14:24
STU7754,Student 7754,stu7754@student.aura-student-risk.com,Computer Science,Computer Science,+60121000581,active,2026-06-11 19:14:24
STU7802,Student 7802,stu7802@student.aura-student-risk.com,Data Science,Data Science,+60121000582,active,2026-06-11 19:14:24
STU4131,Student 4131,stu4131@student.aura-student-risk.com,Business,Business,+60121000583,active,2026-06-11 19:14:24
STU6827,Student 6827,stu6827@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000584,active,2026-06-11 19:14:24
STU6429,Student 6429,stu6429@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000585,active,2026-06-11 19:14:24
STU8501,Student 8501,stu8501@student.aura-student-risk.com,Data Science,Data Science,+60121000586,active,2026-06-11 19:14:24
STU5941,Student 5941,stu5941@student.aura-student-risk.com,Engineering,Engineering,+60121000587,active,2026-06-11 19:14:24
STU4218,Student 4218,stu4218@student.aura-student-risk.com,Business,Business,+60121000588,active,2026-06-11 19:14:24
STU7437,Student 7437,stu7437@student.aura-student-risk.com,Computer Science,Computer Science,+60121000589,active,2026-06-11 19:14:24
STU5796,Student 5796,stu5796@student.aura-student-risk.com,Computer Science,Computer Science,+60121000590,active,2026-06-11 19:14:24
STU7530,Student 7530,stu7530@student.aura-student-risk.com,Data Science,Data Science,+60121000591,active,2026-06-11 19:14:24
STU6553,Student 6553,stu6553@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000592,active,2026-06-11 19:14:24
STU4814,Student 4814,stu4814@student.aura-student-risk.com,Business,Business,+60121000593,active,2026-06-11 19:14:24
STU6871,Student 6871,stu6871@student.aura-student-risk.com,Business,Business,+60121000594,active,2026-06-11 19:14:24
STU0624,Student 624,stu0624@student.aura-student-risk.com,Computer Science,Computer Science,+60121000595,active,2026-06-11 19:14:24
STU6596,Student 6596,stu6596@student.aura-student-risk.com,Data Science,Data Science,+60121000596,active,2026-06-11 19:14:24
STU8664,Student 8664,stu8664@student.aura-student-risk.com,Business,Business,+60121000597,active,2026-06-11 19:14:24
STU8143,Student 8143,stu8143@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000598,active,2026-06-11 19:14:24
STU9412,Student 9412,stu9412@student.aura-student-risk.com,Business,Business,+60121000599,active,2026-06-11 19:14:24
STU5560,Student 5560,stu5560@student.aura-student-risk.com,Business,Business,+60121000600,active,2026-06-11 19:14:24
STU1091,Student 1091,stu1091@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000601,active,2026-06-11 19:14:24
STU6604,Student 6604,stu6604@student.aura-student-risk.com,Business,Business,+60121000602,active,2026-06-11 19:14:24
STU8482,Student 8482,stu8482@student.aura-student-risk.com,Computer Science,Computer Science,+60121000603,active,2026-06-11 19:14:24
STU5636,Student 5636,stu5636@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000604,active,2026-06-11 19:14:24
STU0109,Student 109,stu0109@student.aura-student-risk.com,Engineering,Engineering,+60121000605,active,2026-06-11 19:14:24
STU3401,Student 3401,stu3401@student.aura-student-risk.com,Engineering,Engineering,+60121000606,active,2026-06-11 19:14:24
STU6691,Student 6691,stu6691@student.aura-student-risk.com,Data Science,Data Science,+60121000607,active,2026-06-11 19:14:24
STU1409,Student 1409,stu1409@student.aura-student-risk.com,Computer Science,Computer Science,+60121000608,active,2026-06-11 19:14:24
STU7094,Student 7094,stu7094@student.aura-student-risk.com,Computer Science,Computer Science,+60121000609,active,2026-06-11 19:14:24
STU7696,Student 7696,stu7696@student.aura-student-risk.com,Engineering,Engineering,+60121000610,active,2026-06-11 19:14:24
STU1495,Student 1495,stu1495@student.aura-student-risk.com,Engineering,Engineering,+60121000611,active,2026-06-11 19:14:24
STU6164,Student 6164,stu6164@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000612,active,2026-06-11 19:14:24
STU7643,Student 7643,stu7643@student.aura-student-risk.com,Data Science,Data Science,+60121000613,active,2026-06-11 19:14:24
STU6551,Student 6551,stu6551@student.aura-student-risk.com,Data Science,Data Science,+60121000614,active,2026-06-11 19:14:24
STU7969,Student 7969,stu7969@student.aura-student-risk.com,Computer Science,Computer Science,+60121000615,active,2026-06-11 19:14:24
STU2148,Student 2148,stu2148@student.aura-student-risk.com,Data Science,Data Science,+60121000616,active,2026-06-11 19:14:24
STU8337,Student 8337,stu8337@student.aura-student-risk.com,Data Science,Data Science,+60121000617,active,2026-06-11 19:14:24
STU7170,Student 7170,stu7170@student.aura-student-risk.com,Data Science,Data Science,+60121000618,active,2026-06-11 19:14:24
STU5663,Student 5663,stu5663@student.aura-student-risk.com,Engineering,Engineering,+60121000619,active,2026-06-11 19:14:24
STU4424,Student 4424,stu4424@student.aura-student-risk.com,Business,Business,+60121000620,active,2026-06-11 19:14:24
STU2803,Student 2803,stu2803@student.aura-student-risk.com,Computer Science,Computer Science,+60121000621,active,2026-06-11 19:14:24
STU2234,Student 2234,stu2234@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000622,active,2026-06-11 19:14:24
STU3502,Student 3502,stu3502@student.aura-student-risk.com,Business,Business,+60121000623,active,2026-06-11 19:14:24
STU6754,Student 6754,stu6754@student.aura-student-risk.com,Business,Business,+60121000624,active,2026-06-11 19:14:24
STU9446,Student 9446,stu9446@student.aura-student-risk.com,Business,Business,+60121000625,active,2026-06-11 19:14:24
STU9732,Student 9732,stu9732@student.aura-student-risk.com,Business,Business,+60121000626,active,2026-06-11 19:14:24
STU8695,Student 8695,stu8695@student.aura-student-risk.com,Business,Business,+60121000627,active,2026-06-11 19:14:24
STU0089,Student 89,stu0089@student.aura-student-risk.com,Business,Business,+60121000628,active,2026-06-11 19:14:24
STU7147,Student 7147,stu7147@student.aura-student-risk.com,Computer Science,Computer Science,+60121000629,active,2026-06-11 19:14:24
STU5267,Student 5267,stu5267@student.aura-student-risk.com,Data Science,Data Science,+60121000630,active,2026-06-11 19:14:24
STU7418,Student 7418,stu7418@student.aura-student-risk.com,Business,Business,+60121000631,active,2026-06-11 19:14:24
STU1594,Student 1594,stu1594@student.aura-student-risk.com,Business,Business,+60121000632,active,2026-06-11 19:14:24
STU7619,Student 7619,stu7619@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000633,active,2026-06-11 19:14:24
STU5854,Student 5854,stu5854@student.aura-student-risk.com,Computer Science,Computer Science,+60121000634,active,2026-06-11 19:14:24
STU0795,Student 795,stu0795@student.aura-student-risk.com,Business,Business,+60121000635,active,2026-06-11 19:14:24
STU8538,Student 8538,stu8538@student.aura-student-risk.com,Engineering,Engineering,+60121000636,active,2026-06-11 19:14:24
STU9276,Student 9276,stu9276@student.aura-student-risk.com,Engineering,Engineering,+60121000637,active,2026-06-11 19:14:24
STU9050,Student 9050,stu9050@student.aura-student-risk.com,Engineering,Engineering,+60121000638,active,2026-06-11 19:14:24
STU4113,Student 4113,stu4113@student.aura-student-risk.com,Business,Business,+60121000639,active,2026-06-11 19:14:24
STU1563,Student 1563,stu1563@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000640,active,2026-06-11 19:14:24
STU3663,Student 3663,stu3663@student.aura-student-risk.com,Engineering,Engineering,+60121000641,active,2026-06-11 19:14:24
STU4943,Student 4943,stu4943@student.aura-student-risk.com,Data Science,Data Science,+60121000642,active,2026-06-11 19:14:24
STU8075,Student 8075,stu8075@student.aura-student-risk.com,Data Science,Data Science,+60121000643,active,2026-06-11 19:14:24
STU5666,Student 5666,stu5666@student.aura-student-risk.com,Computer Science,Computer Science,+60121000644,active,2026-06-11 19:14:24
STU1148,Student 1148,stu1148@student.aura-student-risk.com,Engineering,Engineering,+60121000645,active,2026-06-11 19:14:24
STU2361,Student 2361,stu2361@student.aura-student-risk.com,Engineering,Engineering,+60121000646,active,2026-06-11 19:14:24
STU9191,Student 9191,stu9191@student.aura-student-risk.com,Computer Science,Computer Science,+60121000647,active,2026-06-11 19:14:24
STU7229,Student 7229,stu7229@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000648,active,2026-06-11 19:14:24
STU4752,Student 4752,stu4752@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000649,active,2026-06-11 19:14:24
STU3394,Student 3394,stu3394@student.aura-student-risk.com,Engineering,Engineering,+60121000650,active,2026-06-11 19:14:24
STU4322,Student 4322,stu4322@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000651,active,2026-06-11 19:14:24
STU9702,Student 9702,stu9702@student.aura-student-risk.com,Computer Science,Computer Science,+60121000652,active,2026-06-11 19:14:24
STU3835,Student 3835,stu3835@student.aura-student-risk.com,Business,Business,+60121000653,active,2026-06-11 19:14:24
STU7602,Student 7602,stu7602@student.aura-student-risk.com,Data Science,Data Science,+60121000654,active,2026-06-11 19:14:24
STU4443,Student 4443,stu4443@student.aura-student-risk.com,Data Science,Data Science,+60121000655,active,2026-06-11 19:14:24
STU6600,Student 6600,stu6600@student.aura-student-risk.com,Business,Business,+60121000656,active,2026-06-11 19:14:24
STU9421,Student 9421,stu9421@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000657,active,2026-06-11 19:14:24
STU0093,Student 93,stu0093@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000658,active,2026-06-11 19:14:24
STU7822,Student 7822,stu7822@student.aura-student-risk.com,Engineering,Engineering,+60121000659,active,2026-06-11 19:14:24
STU4823,Student 4823,stu4823@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000660,active,2026-06-11 19:14:24
STU3016,Student 3016,stu3016@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000661,active,2026-06-11 19:14:24
STU3071,Student 3071,stu3071@student.aura-student-risk.com,Computer Science,Computer Science,+60121000662,active,2026-06-11 19:14:24
STU6443,Student 6443,stu6443@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000663,active,2026-06-11 19:14:24
STU1510,Student 1510,stu1510@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000664,active,2026-06-11 19:14:24
STU1374,Student 1374,stu1374@student.aura-student-risk.com,Data Science,Data Science,+60121000665,active,2026-06-11 19:14:24
STU4614,Student 4614,stu4614@student.aura-student-risk.com,Business,Business,+60121000666,active,2026-06-11 19:14:24
STU0081,Student 81,stu0081@student.aura-student-risk.com,Engineering,Engineering,+60121000667,active,2026-06-11 19:14:24
STU3411,Student 3411,stu3411@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000668,active,2026-06-11 19:14:24
STU7808,Student 7808,stu7808@student.aura-student-risk.com,Engineering,Engineering,+60121000669,active,2026-06-11 19:14:24
STU8820,Student 8820,stu8820@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000670,active,2026-06-11 19:14:24
STU6473,Student 6473,stu6473@student.aura-student-risk.com,Business,Business,+60121000671,active,2026-06-11 19:14:24
STU2689,Student 2689,stu2689@student.aura-student-risk.com,Business,Business,+60121000672,active,2026-06-11 19:14:24
STU1113,Student 1113,stu1113@student.aura-student-risk.com,Computer Science,Computer Science,+60121000673,active,2026-06-11 19:14:24
STU5197,Student 5197,stu5197@student.aura-student-risk.com,Computer Science,Computer Science,+60121000674,active,2026-06-11 19:14:24
STU4382,Student 4382,stu4382@student.aura-student-risk.com,Engineering,Engineering,+60121000675,active,2026-06-11 19:14:24
STU6728,Student 6728,stu6728@student.aura-student-risk.com,Business,Business,+60121000676,active,2026-06-11 19:14:24
STU5742,Student 5742,stu5742@student.aura-student-risk.com,Computer Science,Computer Science,+60121000677,active,2026-06-11 19:14:24
STU0417,Student 417,stu0417@student.aura-student-risk.com,Engineering,Engineering,+60121000678,active,2026-06-11 19:14:24
STU0959,Student 959,stu0959@student.aura-student-risk.com,Engineering,Engineering,+60121000679,active,2026-06-11 19:14:24
STU5382,Student 5382,stu5382@student.aura-student-risk.com,Data Science,Data Science,+60121000680,active,2026-06-11 19:14:24
STU3435,Student 3435,stu3435@student.aura-student-risk.com,Engineering,Engineering,+60121000681,active,2026-06-11 19:14:24
STU7378,Student 7378,stu7378@student.aura-student-risk.com,Computer Science,Computer Science,+60121000682,active,2026-06-11 19:14:24
STU8001,Student 8001,stu8001@student.aura-student-risk.com,Computer Science,Computer Science,+60121000683,active,2026-06-11 19:14:24
STU4195,Student 4195,stu4195@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000684,active,2026-06-11 19:14:24
STU9336,Student 9336,stu9336@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000685,active,2026-06-11 19:14:24
STU1248,Student 1248,stu1248@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000686,active,2026-06-11 19:14:24
STU8206,Student 8206,stu8206@student.aura-student-risk.com,Engineering,Engineering,+60121000687,active,2026-06-11 19:14:24
STU6262,Student 6262,stu6262@student.aura-student-risk.com,Data Science,Data Science,+60121000688,active,2026-06-11 19:14:24
STU7842,Student 7842,stu7842@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000689,active,2026-06-11 19:14:24
STU2738,Student 2738,stu2738@student.aura-student-risk.com,Business,Business,+60121000690,active,2026-06-11 19:14:24
STU7773,Student 7773,stu7773@student.aura-student-risk.com,Business,Business,+60121000691,active,2026-06-11 19:14:24
STU6791,Student 6791,stu6791@student.aura-student-risk.com,Data Science,Data Science,+60121000692,active,2026-06-11 19:14:24
STU6502,Student 6502,stu6502@student.aura-student-risk.com,Business,Business,+60121000693,active,2026-06-11 19:14:24
STU8077,Student 8077,stu8077@student.aura-student-risk.com,Engineering,Engineering,+60121000694,active,2026-06-11 19:14:24
STU5184,Student 5184,stu5184@student.aura-student-risk.com,Engineering,Engineering,+60121000695,active,2026-06-11 19:14:24
STU9784,Student 9784,stu9784@student.aura-student-risk.com,Engineering,Engineering,+60121000696,active,2026-06-11 19:14:24
STU7458,Student 7458,stu7458@student.aura-student-risk.com,Business,Business,+60121000697,active,2026-06-11 19:14:24
STU7933,Student 7933,stu7933@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000698,active,2026-06-11 19:14:24
STU3232,Student 3232,stu3232@student.aura-student-risk.com,Computer Science,Computer Science,+60121000699,active,2026-06-11 19:14:24
STU0312,Student 312,stu0312@student.aura-student-risk.com,Business,Business,+60121000700,active,2026-06-11 19:14:24
STU8343,Student 8343,stu8343@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000701,active,2026-06-11 19:14:24
STU0519,Student 519,stu0519@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000702,active,2026-06-11 19:14:24
STU7908,Student 7908,stu7908@student.aura-student-risk.com,Computer Science,Computer Science,+60121000703,active,2026-06-11 19:14:24
STU0488,Student 488,stu0488@student.aura-student-risk.com,Business,Business,+60121000704,active,2026-06-11 19:14:24
STU9203,Student 9203,stu9203@student.aura-student-risk.com,Business,Business,+60121000705,active,2026-06-11 19:14:24
STU3791,Student 3791,stu3791@student.aura-student-risk.com,Engineering,Engineering,+60121000706,active,2026-06-11 19:14:24
STU0260,Student 260,stu0260@student.aura-student-risk.com,Engineering,Engineering,+60121000707,active,2026-06-11 19:14:24
STU8847,Student 8847,stu8847@student.aura-student-risk.com,Data Science,Data Science,+60121000708,active,2026-06-11 19:14:24
STU5199,Student 5199,stu5199@student.aura-student-risk.com,Business,Business,+60121000709,active,2026-06-11 19:14:24
STU3913,Student 3913,stu3913@student.aura-student-risk.com,Data Science,Data Science,+60121000710,active,2026-06-11 19:14:24
STU0971,Student 971,stu0971@student.aura-student-risk.com,Engineering,Engineering,+60121000711,active,2026-06-11 19:14:24
STU3161,Student 3161,stu3161@student.aura-student-risk.com,Computer Science,Computer Science,+60121000712,active,2026-06-11 19:14:24
STU1262,Student 1262,stu1262@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000713,active,2026-06-11 19:14:24
STU4517,Student 4517,stu4517@student.aura-student-risk.com,Computer Science,Computer Science,+60121000714,active,2026-06-11 19:14:24
STU8081,Student 8081,stu8081@student.aura-student-risk.com,Business,Business,+60121000715,active,2026-06-11 19:14:24
STU2909,Student 2909,stu2909@student.aura-student-risk.com,Business,Business,+60121000716,active,2026-06-11 19:14:24
STU4270,Student 4270,stu4270@student.aura-student-risk.com,Business,Business,+60121000717,active,2026-06-11 19:14:24
STU2856,Student 2856,stu2856@student.aura-student-risk.com,Engineering,Engineering,+60121000718,active,2026-06-11 19:14:24
STU8404,Student 8404,stu8404@student.aura-student-risk.com,Engineering,Engineering,+60121000719,active,2026-06-11 19:14:24
STU0714,Student 714,stu0714@student.aura-student-risk.com,Data Science,Data Science,+60121000720,active,2026-06-11 19:14:24
STU2499,Student 2499,stu2499@student.aura-student-risk.com,Data Science,Data Science,+60121000721,active,2026-06-11 19:14:24
STU7236,Student 7236,stu7236@student.aura-student-risk.com,Business,Business,+60121000722,active,2026-06-11 19:14:24
STU0622,Student 622,stu0622@student.aura-student-risk.com,Engineering,Engineering,+60121000723,active,2026-06-11 19:14:24
STU7931,Student 7931,stu7931@student.aura-student-risk.com,Business,Business,+60121000724,active,2026-06-11 19:14:24
STU5441,Student 5441,stu5441@student.aura-student-risk.com,Business,Business,+60121000725,active,2026-06-11 19:14:24
STU3899,Student 3899,stu3899@student.aura-student-risk.com,Engineering,Engineering,+60121000726,active,2026-06-11 19:14:24
STU5704,Student 5704,stu5704@student.aura-student-risk.com,Computer Science,Computer Science,+60121000727,active,2026-06-11 19:14:24
STU3101,Student 3101,stu3101@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000728,active,2026-06-11 19:14:24
STU8314,Student 8314,stu8314@student.aura-student-risk.com,Computer Science,Computer Science,+60121000729,active,2026-06-11 19:14:24
STU5911,Student 5911,stu5911@student.aura-student-risk.com,Engineering,Engineering,+60121000730,active,2026-06-11 19:14:24
STU4514,Student 4514,stu4514@student.aura-student-risk.com,Business,Business,+60121000731,active,2026-06-11 19:14:24
STU8966,Student 8966,stu8966@student.aura-student-risk.com,Business,Business,+60121000732,active,2026-06-11 19:14:24
STU2628,Student 2628,stu2628@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000733,active,2026-06-11 19:14:24
STU0305,Student 305,stu0305@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000734,active,2026-06-11 19:14:24
STU0361,Student 361,stu0361@student.aura-student-risk.com,Business,Business,+60121000735,active,2026-06-11 19:14:24
STU6790,Student 6790,stu6790@student.aura-student-risk.com,Data Science,Data Science,+60121000736,active,2026-06-11 19:14:24
STU7059,Student 7059,stu7059@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000737,active,2026-06-11 19:14:24
STU9413,Student 9413,stu9413@student.aura-student-risk.com,Computer Science,Computer Science,+60121000738,active,2026-06-11 19:14:24
STU0994,Student 994,stu0994@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000739,active,2026-06-11 19:14:24
STU2233,Student 2233,stu2233@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000740,active,2026-06-11 19:14:24
STU8021,Student 8021,stu8021@student.aura-student-risk.com,Business,Business,+60121000741,active,2026-06-11 19:14:24
STU8895,Student 8895,stu8895@student.aura-student-risk.com,Business,Business,+60121000742,active,2026-06-11 19:14:24
STU9645,Student 9645,stu9645@student.aura-student-risk.com,Business,Business,+60121000743,active,2026-06-11 19:14:24
STU0107,Student 107,stu0107@student.aura-student-risk.com,Computer Science,Computer Science,+60121000744,active,2026-06-11 19:14:24
STU2068,Student 2068,stu2068@student.aura-student-risk.com,Engineering,Engineering,+60121000745,active,2026-06-11 19:14:24
STU0736,Student 736,stu0736@student.aura-student-risk.com,Business,Business,+60121000746,active,2026-06-11 19:14:24
STU7508,Student 7508,stu7508@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000747,active,2026-06-11 19:14:24
STU4203,Student 4203,stu4203@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000748,active,2026-06-11 19:14:24
STU0030,Student 30,stu0030@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000749,active,2026-06-11 19:14:24
STU4387,Student 4387,stu4387@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000750,active,2026-06-11 19:14:24
STU5675,Student 5675,stu5675@student.aura-student-risk.com,Business,Business,+60121000751,active,2026-06-11 19:14:24
